period,accountability_matrix,separationsCount,attritionRate,headcount,ageMeanYrs,tenureMeanYrs,recognitionEvents,supervisorsCount,lowPerffCount,highPerfCount,timeID
201302,Central BU,0,0,6,45.25,14.444444444444445,0,3,0,6,38
201302,Central Eng & Strategy,0,0,9,37.98148148148148,11.962962962962962,0,1,0,3,38
201302,CNBU,0,0,98,43.380102040816325,9.745748299319727,0,29,1,69,38
201302,Corporate,2,0.006802721088435374,294,44.56179138321995,10.537698412698413,0,72,4,172,38
201302,DEG,1,0.0012300123001230013,813,39.97560475604756,10.741799917999181,0,148,6,414,38
201302,EBU,0,0,120,43.39513888888889,11.326388888888888,0,29,3,58,38
201302,Finance,3,0.005597014925373134,536,40.70522388059701,9.278917910447761,0,173,4,237,38
201302,Front End,43,0.00513800932010993,8369,37.13022264707054,8.590104353367588,0,1152,282,3136,38
201302,GCM,0,0,42,44.166666666666664,8.613095238095239,0,7,2,23,38
201302,Global Procurement,3,0.007633587786259542,393,43.550254452926204,12.471798134011875,0,74,4,202,38
201302,GSC,0,0,224,38.54799107142857,10.052455357142858,0,38,5,112,38
201302,HR,2,0.005988023952095809,334,41.80289421157685,10.05439121756487,0,80,10,160,38
201302,IT,4,0.004291845493562232,932,40.84746065808297,10.904953505007152,0,118,16,436,38
201302,Legal,0,0,77,45.90367965367965,10.083333333333334,0,17,0,63,38
201302,Lexar,0,0,113,46.72640117994101,6.960914454277287,0,28,1,70,38
201302,MBU,0,0,145,41.75977011494253,11.543103448275863,0,35,0,93,38
201302,NVEG,7,0.003858875413450937,1814,39.56417677324513,8.877572583608968,0,346,23,869,38
201302,Production Support,0,0,930,43.63109318996416,14.584050179211468,0,151,5,648,38
201302,Quality,1,0.0022172949002217295,451,39.20491500369549,11.786585365853659,0,96,3,158,38
201302,Sales,3,0.006109979633401222,491,41.88662593346911,9.897827562797014,0,116,12,215,38
201302,SBU,0,0,119,43.86134453781512,8.158263305322128,0,29,1,69,38
201302,Tech Dev,1,5.889281507656066e-4,1698,41.150078523753436,11.36179819395367,0,314,15,1013,38
201302,Tech Pathfinding,0,0,27,43.608024691358025,14.33641975308642,0,8,0,14,38
201303,Back End,43,0.005847158009246668,7354,34.96355724775632,9.125781887408214,0,652,163,2303,39
201303,CCG,0,0,310,42.594086021505376,11.411827956989248,0,78,9,177,39
201303,Central BU,0,0,6,45.25,14.444444444444445,0,3,0,6,39
201303,Central Eng & Strategy,0,0,9,37.98148148148148,11.962962962962962,0,1,0,3,39
201303,CNBU,1,0.01,100,43.169999999999995,9.604166666666666,0,29,1,70,39
201303,Corporate,1,0.0034482758620689655,290,44.399425287356316,10.2683908045977,0,71,4,170,39
201303,DEG,5,0.006127450980392157,816,39.95680147058824,10.744485294117647,0,146,6,418,39
201303,EBU,1,0.008403361344537815,119,43.4187675070028,11.32282913165266,0,30,3,59,39
201303,Finance,2,0.00375234521575985,533,40.71669793621013,9.258911819887429,0,175,3,237,39
201303,Front End,38,0.004555262526971949,8342,37.12378126748182,8.596709422200911,0,1151,281,3127,39
201303,GCM,0,0,42,44.166666666666664,8.613095238095239,0,7,2,23,39
201303,Global Procurement,0,0,394,43.71975465313029,12.578257191201354,0,73,4,200,39
201303,GSC,0,0,228,38.5343567251462,10.090277777777777,0,39,5,115,39
201303,HR,8,0.024615384615384615,325,41.922820512820515,10.024358974358973,0,78,10,158,39
201303,IT,2,0.0021551724137931034,928,40.779274425287355,10.918462643678161,0,118,15,439,39
201303,Legal,0,0,77,45.90367965367965,10.241341991341992,0,17,0,63,39
201303,Lexar,1,0.008849557522123894,113,46.72640117994101,6.960914454277287,0,28,1,70,39
201303,MBU,1,0.00684931506849315,146,41.776826484018265,11.581621004566209,0,35,0,93,39
201303,NVEG,6,0.0033240997229916896,1805,39.56786703601108,8.867774699907665,0,343,22,872,39
201303,Production Support,1,0.0010660980810234541,938,43.69482942430704,14.627221037668798,0,154,5,648,39
201303,Quality,3,0.006564551422319475,457,39.14642596644785,11.747082421590079,0,96,3,159,39
201303,Sales,4,0.00823045267489712,486,41.840020576131685,9.877743484224967,0,115,11,214,39
201303,SBU,4,0.03333333333333333,120,43.99652777777778,8.090277777777777,0,30,1,69,39
201303,Tech Dev,2,0.0011785503830288745,1697,41.114761343547436,11.298271459438224,0,309,15,1009,39
201303,Tech Pathfinding,0,0,27,43.608024691358025,14.33641975308642,0,8,0,14,39
201304,Back End,78,0.010364071219771459,7526,35.117249092036495,9.200549207192843,0,658,187,2342,40
201304,CCG,0,0,310,42.76075268817204,11.603494623655914,0,79,9,178,40
201304,Central BU,0,0,6,45.416666666666664,14.611111111111112,0,3,0,6,40
201304,Central Eng & Strategy,0,0,9,38.148148148148145,12.129629629629628,0,1,0,3,40
201304,CNBU,1,0.009900990099009901,101,43.42986798679868,10.00990099009901,0,29,1,70,40
201304,Corporate,1,0.0055248618784530384,181,45.12615101289134,10.2707182320442,0,46,2,104,40
201304,DEG,4,0.005115089514066497,782,39.861253196930946,10.842710997442454,0,144,3,412,40
201304,EBU,0,0,119,43.485294117647065,11.45238095238095,0,30,3,59,40
201304,Finance,10,0.018832391713747645,531,40.870527306967986,9.423571876961708,0,175,3,237,40
201304,Front End,53,0.006377858002406739,8310,37.26923385479342,8.760830324909747,0,1160,276,3123,40
201304,GCM,0,0,42,44.333333333333336,8.779761904761905,0,7,2,23,40
201304,Global Procurement,5,0.013477088948787063,371,44.44384546271339,13.19496855345912,0,68,3,194,40
201304,GSC,0,0,234,38.504629629629626,10.112179487179487,0,39,6,116,40
201304,HR,7,0.02147239263803681,326,42.072341513292436,10.327198364008181,0,82,9,161,40
201304,IT,4,0.004319654427645789,926,40.95041396688265,11.086033117350611,0,118,14,440,40
201304,Legal,0,0,77,46.07034632034632,10.408008658008658,0,17,0,63,40
201304,Lexar,0,0,111,46.77702702702703,7.113363363363363,0,27,1,70,40
201304,MBU,4,0.027586206896551724,145,41.93793103448276,11.74425287356322,0,36,0,92,40
201304,NVEG,12,0.006622516556291391,1812,39.73942236938925,9.019637601177337,0,343,24,878,40
201304,Production Support,3,0.003194888178913738,939,43.82223997160099,14.776624068157615,0,154,5,648,40
201304,Quality,0,0,458,39.393377001455605,11.92339883551674,0,97,3,164,40
201304,Sales,10,0.020491803278688523,488,41.96431010928962,9.98941256830601,0,113,10,215,40
201304,SBU,0,0,121,44.50413223140496,8.658402203856749,0,30,1,68,40
201304,Tech Dev,1,5.78368999421631e-4,1729,41.28277424330056,11.489444765760554,0,313,16,1030,40
201304,Tech Pathfinding,0,0,27,43.77469135802469,14.503086419753087,0,8,0,14,40
201305,Back End,146,0.01905507700339337,7662,34.88860610806578,8.999119028974158,0,657,220,2322,41
201305,CCG,2,0.006472491909385114,309,42.74433656957928,11.604638619201728,0,80,9,178,41
201305,Central BU,0,0,6,45.416666666666664,14.611111111111112,0,3,0,6,41
201305,Central Eng & Strategy,0,0,9,38.148148148148145,12.129629629629628,0,1,0,3,41
201305,CNBU,2,0.0196078431372549,102,43.584150326797385,9.9109477124183,0,28,1,72,41
201305,Corporate,0,0,145,44.83620689655172,10.548275862068966,0,41,2,80,41
201305,DEG,3,0.0036809815950920245,815,39.502249488752554,10.660838445807771,0,153,3,426,41
201305,EBU,0,0,120,43.453472222222224,11.525694444444445,0,30,3,58,41
201305,Finance,5,0.00946969696969697,528,40.88052398989899,9.341224747474747,0,172,3,235,41
201305,Front End,69,0.008338368580060424,8275,37.26775427995972,8.769224572004028,0,1157,275,3117,41
201305,GCM,0,0,42,44.333333333333336,8.779761904761905,0,7,1,23,41
201305,Global Procurement,4,0.01092896174863388,366,44.45878870673953,13.099954462659381,0,66,3,193,41
201305,GSC,2,0.008928571428571428,224,38.324404761904766,9.778645833333334,0,36,6,111,41
201305,HR,4,0.012422360248447204,322,41.82013457556936,10.250517598343686,0,81,9,163,41
201305,IT,7,0.00755939524838013,926,40.93547516198704,11.077753779697623,0,118,14,438,41
201305,Legal,1,0.012987012987012988,77,45.839826839826834,10.424242424242424,0,17,0,61,41
201305,Lexar,0,0,111,46.77702702702703,7.113363363363363,0,27,0,70,41
201305,MBU,1,0.011904761904761904,84,44.39285714285714,12.945436507936508,0,27,0,57,41
201305,NVEG,8,0.0043454644215100485,1841,39.90403766069165,9.093291689299294,0,350,25,892,41
201305,Production Support,2,0.002129925452609159,939,43.81070287539936,14.772186723464678,0,159,5,648,41
201305,Quality,4,0.008620689655172414,464,39.372306034482754,11.951149425287356,0,98,3,173,41
201305,Sales,1,0.002109704641350211,474,42.0098452883263,10.08667369901547,0,110,10,211,41
201305,SBU,2,0.016260162601626018,123,44.489837398373986,8.724932249322494,0,29,1,70,41
201305,Tech Dev,7,0.004039238315060588,1733,41.272167724562415,11.533564146951337,0,315,17,1033,41
201305,Tech Pathfinding,0,0,27,43.77469135802469,14.503086419753087,0,8,0,14,41
201306,Back End,163,0.02146996838777661,7592,35.03627722163681,9.11448454513523,0,655,228,2307,42
201306,CCG,0,0,308,42.87527056277057,11.755952380952381,0,82,9,178,42
201306,Central BU,0,0,6,45.5,14.694444444444445,0,3,0,6,42
201306,Central Eng & Strategy,0,0,9,38.23148148148148,12.212962962962962,0,1,0,3,42
201306,CNBU,1,0.00980392156862745,102,43.361111111111114,9.855392156862745,0,27,1,71,42
201306,Corporate,1,0.006896551724137931,145,44.91954022988506,10.63103448275862,0,40,2,80,42
201306,DEG,2,0.002355712603062426,849,39.56036513545347,10.86248527679623,0,155,3,438,42
201306,EBU,0,0,121,43.46625344352617,11.574380165289256,0,31,3,58,42
201306,Finance,5,0.009505703422053232,526,40.87642585551331,9.380703422053232,0,171,3,234,42
201306,Front End,55,0.006674757281553398,8240,37.3644215210356,8.844609627831716,0,1148,273,3113,42
201306,GCM,0,0,42,44.416666666666664,8.863095238095239,0,7,1,23,42
201306,Global Procurement,2,0.005479452054794521,365,44.62442922374429,13.17579908675799,0,65,3,192,42
201306,GSC,4,0.017094017094017096,234,38.33084045584045,9.65954415954416,0,36,7,120,42
201306,HR,5,0.015337423312883436,326,41.67561349693251,10.223159509202453,0,82,8,165,42
201306,IT,4,0.004319654427645789,926,41.00098992080634,11.17368610511159,0,120,14,439,42
201306,Legal,1,0.012987012987012988,77,45.92316017316017,10.506493506493507,0,17,0,61,42
201306,Lexar,1,0.008928571428571428,112,46.8251488095238,7.299851190476191,0,27,0,71,42
201306,MBU,0,0,85,44.241176470588236,12.980392156862743,0,29,0,57,42
201306,NVEG,6,0.003156233561283535,1901,40.02546905137647,9.180913554269683,0,362,26,919,42
201306,Production Support,0,0,942,43.896142958244866,14.883138711960369,0,159,5,648,42
201306,Quality,0,0,380,39.36578947368421,12.015131578947368,0,88,3,143,42
201306,Sales,0,0,460,42.154347826086955,10.167934782608695,0,109,10,203,42
201306,SBU,0,0,109,45.26299694189603,8.801223241590213,0,29,1,64,42
201306,Tech Dev,9,0.005229517722254503,1721,41.38098005035832,11.677416230873524,0,317,17,1026,42
201306,Tech Pathfinding,0,0,27,43.858024691358025,14.58641975308642,0,8,0,14,42
201307,Back End,145,0.018919624217119,7664,35.078255480167016,9.142832289491997,0,690,247,2306,43
201307,CCG,1,0.0031746031746031746,315,43.0047619047619,11.682539682539684,0,82,9,179,43
201307,Central BU,0,0,6,45.666666666666664,14.861111111111112,0,3,0,6,43
201307,Central Eng & Strategy,0,0,9,38.398148148148145,12.379629629629628,0,1,0,3,43
201307,CNBU,1,0.009900990099009901,101,43.601485148514854,10.096534653465346,0,27,1,70,43
201307,Corporate,2,0.013888888888888888,144,45.079861111111114,10.750578703703704,0,40,2,80,43
201307,DEG,5,0.005988023952095809,835,39.764870259481036,11.102694610778443,0,155,2,434,43
201307,EBU,0,0,123,43.7120596205962,11.854336043360433,0,33,3,59,43
201307,Finance,3,0.005681818181818182,528,40.922190656565654,9.490688131313131,0,173,3,233,43
201307,Front End,67,0.008118260026656974,8253,37.50283735207399,8.974675875439234,0,1150,276,3117,43
201307,GCM,0,0,42,44.583333333333336,9.029761904761905,0,7,1,23,43
201307,Global Procurement,3,0.00821917808219178,365,44.65570776255708,13.258904109589041,0,66,3,189,43
201307,GSC,3,0.012987012987012988,231,38.57539682539683,9.884199134199134,0,36,8,118,43
201307,HR,4,0.012232415902140673,327,41.696992864424054,10.184505606523954,0,79,7,165,43
201307,IT,6,0.0064516129032258064,930,41.10519713261649,11.29005376344086,0,118,15,441,43
201307,Legal,1,0.013333333333333334,75,46.32333333333333,10.838888888888889,0,17,0,60,43
201307,Lexar,0,0,111,46.93168168168168,7.481981981981982,0,27,0,70,43
201307,MBU,1,0.011764705882352941,85,44.30980392156863,13.253921568627453,0,28,0,58,43
201307,NVEG,16,0.008307372793354102,1926,40.16930598823122,9.240134994807892,0,363,28,930,43
201307,Production Support,0,0,943,44.075291622481444,15.054347826086955,0,158,5,650,43
201307,Quality,4,0.010443864229765013,383,39.558964316797216,12.232593559617058,0,89,3,144,43
201307,Sales,6,0.012875536480686695,466,42.20904864091559,10.206008583690986,0,109,10,205,43
201307,SBU,2,0.018018018018018018,111,45.53153153153153,8.893393393393394,0,29,1,65,43
201307,Tech Dev,5,0.0029394473838918285,1701,41.58269645306682,11.898295120517341,0,312,16,1015,43
201307,Tech Pathfinding,0,0,27,44.02469135802469,14.753086419753087,0,8,0,14,43
201307,Unknown,0,0,1,33.583333333333336,7.083333333333333,0,0,0,1,43
201308,Back End,119,0.01560655737704918,7625,35.17370491803279,9.231530054644809,0,699,267,2292,44
201308,CCG,0,0,318,43.153301886792455,11.819182389937106,0,82,9,181,44
201308,Central BU,0,0,6,45.75,14.944444444444445,0,3,0,6,44
201308,Central Eng & Strategy,0,0,9,38.48148148148148,12.462962962962962,0,1,0,3,44
201308,CNBU,0,0,103,43.49757281553398,10.08252427184466,0,27,1,72,44
201308,Corporate,3,0.02097902097902098,143,44.998251748251754,10.972027972027972,0,38,2,80,44
201308,DEG,8,0.009685230024213076,826,39.9292776432607,11.257263922518161,0,157,2,432,44
201308,EBU,1,0.008064516129032258,124,43.95228494623655,11.91532258064516,0,33,3,60,44
201308,Finance,1,0.0019157088122605363,522,40.97094508301405,9.570083014048532,0,171,3,230,44
201308,Front End,56,0.006799417192812044,8236,37.55946454589607,9.015076088716205,0,1155,278,3100,44
201308,GCM,1,0.023255813953488372,43,44.2984496124031,8.945736434108527,0,7,1,24,44
201308,Global Procurement,5,0.013812154696132596,362,44.82067219152855,13.473066298342543,0,67,3,188,44
201308,GSC,1,0.004524886877828055,221,38.582202111613874,10.0052790346908,0,32,6,114,44
201308,HR,4,0.012345679012345678,324,41.72222222222222,10.213734567901234,0,80,6,163,44
201308,IT,3,0.0032292787944025836,929,41.156350914962324,11.350645855758879,0,120,14,439,44
201308,Legal,0,0,75,46.42444444444445,10.898888888888889,0,16,0,60,44
201308,Lexar,0,0,108,46.99614197530864,7.410493827160494,0,26,0,68,44
201308,MBU,1,0.011235955056179775,89,44.420411985018724,13.152621722846442,0,31,0,61,44
201308,NVEG,4,0.002074688796680498,1928,40.234007607192254,9.243775933609959,0,363,27,931,44
201308,Production Support,1,0.001059322033898305,944,44.171257062146886,15.162694209039548,0,158,5,650,44
201308,Quality,1,0.0026041666666666665,384,39.49609375,12.182291666666666,0,90,4,143,44
201308,Sales,4,0.008676789587852495,461,42.320137382501805,10.299891540130153,0,110,10,202,44
201308,SBU,0,0,111,45.108108108108105,8.693693693693694,0,27,1,64,44
201308,Tech Dev,11,0.006489675516224189,1695,41.695526057030484,12.038053097345133,0,320,16,1013,44
201308,Tech Pathfinding,0,0,27,44.108024691358025,14.83641975308642,0,8,0,14,44
201309,Back End,98,0.012785388127853882,7665,35.080365296803656,9.14495542509241,0,706,286,2300,45
201309,CCG,1,0.003134796238244514,319,43.141065830721004,11.782131661442007,0,82,9,181,45
201309,Central BU,0,0,6,45.75,14.944444444444445,0,3,0,6,45
201309,Central Eng & Strategy,0,0,9,38.48148148148148,12.462962962962962,0,1,0,3,45
201309,CNBU,0,0,104,43.57692307692307,9.985576923076923,0,27,1,72,45
201309,Corporate,1,0.007751937984496124,129,45.22609819121447,10.746770025839794,0,32,1,72,45
201309,DEG,3,0.0036407766990291263,824,39.856593851132686,11.232301779935275,0,154,2,435,45
201309,EBU,1,0.008,125,43.83533333333333,11.706000000000001,0,33,2,61,45
201309,Finance,6,0.012,500,40.85016666666667,9.240666666666668,0,166,2,217,45
201309,Front End,40,0.005927682276229994,6748,36.489107883817425,7.495591286307054,0,1028,128,2579,45
201309,GCM,0,0,43,44.31201550387596,9.189922480620154,0,7,1,23,45
201309,Global Procurement,2,0.005934718100890208,337,44.49381800197824,13.151829871414442,0,65,3,170,45
201309,GSC,2,0.011627906976744186,172,41.41472868217054,11.611918604651164,0,30,3,97,45
201309,HR,2,0.006535947712418301,306,41.429193899782135,9.734204793028322,0,78,5,147,45
201309,IT,4,0.0045351473922902496,882,40.896919879062736,10.869897959183675,0,116,14,407,45
201309,Legal,2,0.025974025974025976,77,46.205627705627705,10.356060606060606,0,17,0,61,45
201309,Lexar,1,0.009174311926605505,109,47.091743119266056,7.412079510703364,0,26,0,68,45
201309,MBU,1,0.011363636363636364,88,44.61079545454546,13.282196969696969,0,31,0,60,45
201309,NVEG,10,0.005122950819672131,1952,40.21443818306011,9.157189207650273,0,367,29,943,45
201309,Production Support,4,0.004246284501061571,942,44.15914720452937,15.15118542108988,0,158,4,649,45
201309,Quality,2,0.005154639175257732,388,39.504939862542955,12.238187285223368,0,88,4,144,45
201309,Sales,2,0.004329004329004329,462,42.31818181818182,10.23575036075036,0,111,9,202,45
201309,SBU,2,0.01818181818181818,110,44.996212121212125,8.756060606060606,0,27,1,64,45
201309,Tech Dev,7,0.004146919431279621,1688,41.73054897314376,12.071929304897315,0,322,16,1012,45
201309,Tech Pathfinding,0,0,27,44.108024691358025,14.83641975308642,0,8,0,14,45
201310,Back End,129,0.016777214202106906,7689,35.18243594745741,9.24927385442407,0,695,322,2306,46
201310,CCG,1,0.003134796238244514,319,43.17998955067921,12.191745036572621,0,82,9,180,46
201310,Central BU,0,0,6,45.916666666666664,15.111111111111112,0,2,0,6,46
201310,Central Eng & Strategy,0,0,9,38.648148148148145,12.629629629629628,0,1,0,3,46
201310,CNBU,1,0.009433962264150943,106,43.84276729559749,9.96069182389937,0,28,1,74,46
201310,Corporate,2,0.015267175572519083,131,45.00318066157761,10.458015267175572,0,32,1,71,46
201310,DEG,3,0.0036275695284159614,827,39.92956469165659,11.373035066505443,0,153,2,436,46
201310,EBU,0,0,125,44.064,11.764666666666665,0,33,2,62,46
201310,Finance,4,0.008064516129032258,496,40.899193548387096,9.311323924731182,0,161,2,216,46
201310,Front End,78,0.011477339611536198,6796,36.531623994506575,7.591414067098293,0,1029,129,2602,46
201310,GCM,2,0.046511627906976744,43,44.47868217054263,9.352713178294573,0,7,1,23,46
201310,Global Procurement,4,0.012084592145015106,331,44.254531722054374,13.115055387714,0,61,6,163,46
201310,GSC,2,0.01092896174863388,183,42.31511839708561,11.863843351548269,0,33,3,106,46
201310,HR,6,0.01935483870967742,310,41.6502688172043,9.91989247311828,0,77,5,148,46
201310,IT,7,0.008064516129032258,868,40.84254992319509,10.754128264208909,0,113,14,387,46
201310,Legal,0,0,74,46.549549549549546,10.76463963963964,0,17,0,57,46
201310,Lexar,0,0,108,47.13811728395061,7.570987654320987,0,26,0,67,46
